episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
-131.5887,100.0,105182,False,7018967,,66,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-42-58,1676335378,8.796192646026611,749.506728887558,22128,6860f06fdae6,172.17.0.2,749.506728887558,7018967,66,17.197246551513672,610.68427,4.7639284,0.024212442,1092,71850,56.876923076923084,88.18461538461541
-130.35886,100.0,106254,False,7125221,,67,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-43-07,1676335387,8.49052095413208,757.9972498416901,22128,6860f06fdae6,172.17.0.2,757.9972498416901,7125221,67,17.197246551513672,610.54315,5.2303557,0.024221232,1090,72940,63.425000000000004,88.25833333333333
-131.3472,100.0,106175,False,7231396,,68,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-43-16,1676335396,8.973384141921997,766.9706339836121,22128,6860f06fdae6,172.17.0.2,766.9706339836121,7231396,68,17.197246551513672,610.4203,5.124784,0.024214385,1088,74028,57.98461538461538,88.1923076923077
-130.4212,89.05555555555556,105516,False,7336912,,69,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-43-24,1676335404,8.397237062454224,775.3678710460663,22128,6860f06fdae6,172.17.0.2,775.3678710460663,7336912,69,17.197246551513672,610.271,5.4487944,0.024309095,1088,75116,66.18181818181819,88.17272727272729
-125.21117,87.33333333333333,104776,False,7441688,,70,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-43-32,1676335412,8.361139059066772,783.729010105133,22128,6860f06fdae6,172.17.0.2,783.729010105133,7441688,70,17.197246551513672,610.14777,5.387199,0.024338232,1092,76208,60.525,88.2
-126.96297,100.0,105031,False,7546719,,71,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-43-41,1676335421,8.675430297851562,792.4044404029846,22128,6860f06fdae6,172.17.0.2,792.4044404029846,7546719,71,17.197246551513672,610.1174,5.3761535,0.024371332,1088,77296,58.60000000000001,88.23846153846154
-127.38242,92.38461538461539,104189,False,7650908,,72,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-43-49,1676335429,8.356238842010498,800.7606792449951,22128,6860f06fdae6,172.17.0.2,800.7606792449951,7650908,72,17.197246551513672,610.0231,5.186,0.02435399,1096,78392,63.28181818181818,88.29999999999998
-126.03091,95.28571428571429,105852,False,7756760,,73,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-43-59,1676335439,9.43104076385498,810.1917200088501,22128,6860f06fdae6,172.17.0.2,810.1917200088501,7756760,73,17.197246551513672,609.893,4.8630896,0.02418602,1090,79482,55.278571428571425,88.18571428571431
-125.970764,94.5,105391,False,7862151,,74,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-44-07,1676335447,8.49240493774414,818.6841249465942,22128,6860f06fdae6,172.17.0.2,818.6841249465942,7862151,74,17.197246551513672,609.8259,5.415634,0.024299718,1090,80572,61.64166666666667,88.19166666666668
-127.52739,100.0,104902,False,7967053,,75,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-44-16,1676335456,8.977510452270508,827.6616353988647,22128,6860f06fdae6,172.17.0.2,827.6616353988647,7967053,75,17.197246551513672,609.657,5.039177,0.024263961,1092,81664,57.2,88.25384615384613
