episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
-7.282598,50.0,52600,False,2744300,,51,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-46,1676333806,1.8336284160614014,117.36722326278687,7162,6860f06fdae6,172.17.0.2,117.36722326278687,2744300,51,17.394598484039307,608.95856,5.1121206,0.025020462,1052,54886,45.599999999999994,82.0
-7.3140593,50.0,52100,False,2796400,,52,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-48,1676333808,1.7595429420471191,119.12676620483398,7162,6860f06fdae6,172.17.0.2,119.12676620483398,2796400,52,17.394598484039307,609.40234,5.661258,0.02504078,1042,55928,39.23333333333333,82.06666666666666
-7.2636313,50.0,52100,False,2848500,,53,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-49,1676333809,1.7695198059082031,120.89628601074219,7162,6860f06fdae6,172.17.0.2,120.89628601074219,2848500,53,17.394598484039307,609.88293,5.359004,0.024942126,1042,56970,44.25,82.0
-7.3443856,50.0,50700,False,2899200,,54,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-51,1676333811,1.8001282215118408,122.69641423225403,7162,6860f06fdae6,172.17.0.2,122.69641423225403,2899200,54,17.394598484039307,610.3512,6.0267253,0.025100471,1014,57984,39.733333333333334,82.03333333333335
-7.149128,50.0,64800,False,2964000,,55,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-53,1676333813,2.1863389015197754,124.8827531337738,7162,6860f06fdae6,172.17.0.2,124.8827531337738,2964000,55,17.394598484039307,610.7413,4.572884,0.02471628,1296,59280,46.06666666666666,82.03333333333333
-7.128998,50.0,51100,False,3015100,,56,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-55,1676333815,1.6904830932617188,126.57323622703552,7162,6860f06fdae6,172.17.0.2,126.57323622703552,3015100,56,17.394598484039307,611.222,5.698247,0.024753217,1022,60302,36.8,82.0
-7.185752,50.0,51200,False,3066300,,57,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-57,1676333817,1.684237003326416,128.25747323036194,7162,6860f06fdae6,172.17.0.2,128.25747323036194,3066300,57,17.394598484039307,611.7155,5.8195906,0.024756143,1024,61326,43.699999999999996,82.03333333333335
-7.0674744,50.0,52500,False,3118800,,58,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-59,1676333819,1.8072443008422852,130.06471753120422,7162,6860f06fdae6,172.17.0.2,130.06471753120422,3118800,58,17.394598484039307,612.13275,5.386704,0.024692973,1050,62376,39.900000000000006,82.0
-7.1920824,50.0,67500,False,3186300,,59,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-17-01,1676333821,2.2413244247436523,132.30604195594788,7162,6860f06fdae6,172.17.0.2,132.30604195594788,3186300,59,17.394598484039307,612.4713,4.1969376,0.024126904,1350,63726,39.725,81.95
-7.3150816,50.0,65300,False,3251600,,60,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-17-03,1676333823,2.1653194427490234,134.4713613986969,7162,6860f06fdae6,172.17.0.2,134.4713613986969,3251600,60,17.394598484039307,612.70435,4.0779138,0.023601124,1306,65032,44.9,81.96666666666667
