episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
64.72367,100.0,108414,False,5524332,,51,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-53-35,1676339615,10.146236419677734,547.7875983715057,5305,6860f06fdae6,172.17.0.2,547.7875983715057,5524332,51,15.388648509979248,609.89606,5.446083,0.024508098,1088,55488,65.80666666666667,88.09999999999998
65.8455,100.0,108126,False,5632458,,52,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-53-45,1676339625,10.510830402374268,558.29842877388,5305,6860f06fdae6,172.17.0.2,558.29842877388,5632458,52,15.388648509979248,609.9347,5.405886,0.024512697,1088,56576,64.64000000000001,88.05999999999999
61.980858,100.0,108611,False,5741069,,53,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-53-56,1676339636,10.330508708953857,568.6289374828339,5305,6860f06fdae6,172.17.0.2,568.6289374828339,5741069,53,15.388648509979248,609.9369,5.221113,0.0244444,1088,57664,64.53333333333333,88.09999999999998
58.795338,100.0,108033,False,5849102,,54,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-54-07,1676339647,11.435611248016357,580.0645487308502,5305,6860f06fdae6,172.17.0.2,580.0645487308502,5849102,54,15.388648509979248,609.862,5.3313885,0.024436079,1088,58752,68.32000000000001,88.09999999999998
54.028484,100.0,108606,False,5957708,,55,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-54-17,1676339657,9.777328729629517,589.8418774604797,5305,6860f06fdae6,172.17.0.2,589.8418774604797,5957708,55,15.388648509979248,609.78986,5.134862,0.024373543,1088,59840,68.97857142857143,88.1
50.221954,100.0,108404,False,6066112,,56,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-54-28,1676339668,10.513848781585693,600.3557262420654,5305,6860f06fdae6,172.17.0.2,600.3557262420654,6066112,56,15.388648509979248,609.73114,5.2846045,0.024364874,1088,60928,64.52,88.10666666666664
50.92878,100.0,108514,False,6174626,,57,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-54-38,1676339678,10.604947566986084,610.9606738090515,5305,6860f06fdae6,172.17.0.2,610.9606738090515,6174626,57,15.388648509979248,609.7078,5.4570184,0.024444567,1088,62016,64.00666666666667,88.09999999999998
51.55238,100.0,108507,False,6283133,,58,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-54-49,1676339689,10.766892194747925,621.7275660037994,5305,6860f06fdae6,172.17.0.2,621.7275660037994,6283133,58,15.388648509979248,609.6178,5.3233957,0.024479702,1088,63104,63.186666666666675,88.09999999999998
49.98167,100.0,108479,False,6391612,,59,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-55-00,1676339700,10.803000211715698,632.5305662155151,5305,6860f06fdae6,172.17.0.2,632.5305662155151,6391612,59,15.388648509979248,609.5255,5.235547,0.024478404,1088,64192,60.35625,88.1
50.636406,100.0,108411,False,6500023,,60,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-55-10,1676339710,10.293192863464355,642.8237590789795,5305,6860f06fdae6,172.17.0.2,642.8237590789795,6500023,60,15.388648509979248,609.4119,5.6717687,0.0245489,1088,65280,67.0357142857143,88.1
